Record,Location,X,Y,lon,lat,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,Neighborhood
5891,CLARENCE ST @ DALHOUSIE ST,368041.2777,5032501.702,-75.69177957,45.4295893,2014-02-06,20:00,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Byward Market
5892,IROQUOIS RD btwn 118 N OF CARLING AVE/CARLINGWOOD SC & HAYMARKET ST,362209.5968,5026159.039,-75.76704004,45.37302197,2014-04-09,18:48,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,05 - Dusk,03 - P.D. only,05 - Turning movement,Carlingwood - McKellar Park - Laurentien View
5893,FERNBANK RD btwn MUNSTER RD & LUCAS LANE,345378.985,5007208.852,-75.98345931,45.20367734,2014-04-09,20:03,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Munster Hamlet - Richmond
5894,INDUSTRIAL AVE/INNES RD @ ST. LAURENT BLVD,373103.7747,5030005.743,-75.62743436,45.40665577,2014-03-28,8:40,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Industrial Park
5895,FALLOWFIELD RD btwn MOODIE DR & HWY416 IC66 RAMP53,359567.5327,5014654.422,-75.80204148,45.26971435,2014-03-02,12:28,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,05 - Turning movement,Munster Hamlet - Richmond
5896,SOMERSET ST    W btwn ELGIN ST & CARTIER ST,368180.0844,5031208.53,-75.69017219,45.41794122,2014-03-06,11:24,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Golden Triangle
5897,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379859.3207,5036471.581,-75.54015956,45.46413887,2014-03-31,12:59,01 - Clear,02 - Wet,11 - Roundabout,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Chapel Hill
5898,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379861.2164,5036470.633,-75.54013547,45.46413014,2014-05-08,18:56,01 - Clear,01 - Dry,11 - Roundabout,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Chapel Hill
5899,ANDERSON RD btwn DOLMAN RIDGE RD & RIDGE RD,379018.8569,5028547.395,-75.55209992,45.39293229,2014-03-01,14:15,03 - Snow,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Greenbelt
5900,GLADSTONE AVE btwn PERCY ST & BAY ST,367347.1919,5030218.888,-75.70093886,45.40911167,2014-03-04,0:29,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Centretown
5901,COVENTRY RD btwn ST. LAURENT SC WEST & ST. LAURENT SC EAST,371912.9336,5031926.855,-75.64238374,45.42405629,2014-03-04,4:30,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Overbrook
5902,RIVERSIDE DR RAMP 42A @ RIVERSIDE DR,368441.1969,5027266.661,-75.68734484,45.38244982,2014-04-02,15:30,01 - Clear,01 - Dry,03 - Yield sign,02 - Intersection related,01 - Daylight,03 - P.D. only,02 - Angle,Alta Vista
5903,KINBURN SIDE RD btwn DOMINION SPRINGS RD & UPPER DWYER HILL RD,324888.9969,5024217.621,-76.24358938,45.3576158,2014-04-08,21:48,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Mississipp
5904,BANK ST @ CONROY RD,375045.2571,5022238.245,-75.60373998,45.33657529,2014-03-25,13:57,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Greenbelt
5905,BANK ST @ WELLINGTON ST,367260.0767,5031626.678,-75.70187326,45.42178632,2014-04-11,9:25,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,01 - Approaching,Downtown
5906,SPADINA AVE btwn SOMERSET ST W & LAUREL ST,365731.0025,5029828.004,-75.72163259,45.40573717,2014-04-02,0:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,Centretow
5907,RIVERSIDE DR RAMP 34 @ RIVERSIDE DR,368339.7737,5027181.701,-75.68865075,45.38169458,2014-04-02,19:13,01 - Clear,02 - Wet,03 - Yield sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Riverside Park
5908,BEECHWOOD AVE btwn ST. PATRICK ST & MACKAY ST,369141.5002,5033513.563,-75.67758798,45.43859328,2014-01-24,10:09,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Vanier North
5909,CAHILL DR @ PLANTE DR,370634.2599,5024121.613,-75.65976298,45.35394904,2014-01-27,17:50,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,Hunt Club East - Western Community
5910,TULANE CRES btwn ANTLER AVE & ANTLER AVE,363141.1715,5014962.38,-75.75646651,45.27219799,2014-03-28,7:55,01 - Clear,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,02 - Angle,Barrhaven West - Old Barrhaven
5911,HERZBERG RD @ MARCH RD,352324.0961,5021528.488,-75.89368747,45.33209567,2014-03-31,14:30,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata
5912,WOODROFFE AVE btwn IRIS ST & MIRAMICHI ST,362323.3621,5024338.044,-75.76579969,45.35662749,2014-03-31,14:30,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Iris
5913,TYBALT CRES btwn TARQUIN CRES & TYRRELL PL,357197.3797,5019803.323,-75.8317007,45.31622551,2014-03-31,0:00,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,Bells Corners West
5914,BASELINE RD btwn CORDOVA ST & BASSANO ST,363611.2238,5024418.057,-75.74935393,45.3572406,2014-04-02,17:48,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Crestview - Meadowlands
5915,INNES RD @ PROVENCE AVE,386108.7669,5037082.064,-75.4601549,45.46893195,2014-02-10,12:45,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Notting Hill
5916,RIVERSIDE DR NB btwn RIVERSIDE DR NB RAMP FROM EB TO WB & NEIL WAY,369397.7041,5028176.04,-75.67501313,45.39054457,2014-02-11,13:00,01 - Clear,06 - Ice,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,04 - Sideswipe,Alta Vista
5917,FILLMORE CRES btwn BLUE JAY CRES & MONSON CRES,375223.9336,5036329.315,-75.59944854,45.46334154,2014-04-09,20:30,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Beacon Hill North
5918,MONTREAL RD @ ST. LAURENT BLVD,371547.1247,5033819.49,-75.64680121,45.44112035,2014-01-12,3:44,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,Cummings
5919,TENTH LINE RD @ CHARLEMAGNE BLVD S/DES EPINETT,383640.9751,5036900.456,-75.49173924,45.46758093,2014-03-28,19:30,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,99 - Other,Orlans
5920,STRANDHERD DR @ WOODROFFE AVE,366107.5758,5015395.149,-75.71861095,45.27583967,2014-03-15,8:50,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Chapman Mills - Rideau Crest - Davidson Heights
5921,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379861.2164,5036470.633,-75.54013547,45.46413014,2014-05-10,11:00,01 - Clear,01 - Dry,11 - Roundabout,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Chapel Hill
5922,JEANNE D'ARC BLVD  S btwn ST. JOSEPH BLVD & WOODCLIFFE PRIV,379871.643,5036457.363,-75.54000418,45.46400962,2014-04-16,21:43,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,07 - Dark,03 - P.D. only,05 - Turning movement,Chapel Hill
5923,MERIVALE RD btwn VIEWMOUNT DR & COLONNADE RD,365348.0552,5022582.411,-75.72741236,45.34057589,2014-03-02,13:39,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Tanglewood
5924,BRIDGESTONE DR/STEEPLE CHASE DR @ STONEHAVEN D,355105.3264,5016987.101,-75.85866775,45.29103764,2014-03-04,9:49,01 - Clear,01 - Dry,03 - Yield sign,03 - At intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Bridlewood - Emerald Meadows
5925,BANK ST @ HERON RD,369993.3503,5026851.542,-75.66758178,45.37857198,2014-04-03,12:34,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Alta Vista
5926,CODD'S RD btwn BLACKTHORNE AVE & END,372679.0611,5034606.238,-75.6322253,45.44809012,2014-04-03,16:10,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Gloucester
5927,ROGER STEVENS DR btwn DWYER HILL RD & MALAKOFF RD,357388.2575,4991915.471,-75.83220744,45.06526772,2014-04-07,16:50,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Munster Hamlet - Richmond
5928,RUSSELL RD btwn RUSSELL RD & WALKLEY RD,374799.3579,5028241.335,-75.60602667,45.390613,2014-04-09,8:41,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Industrial Park
5929,DALMENY RD btwn TO BE DETERMINED & OLD STAGECOACH RD,377660.5526,4999117.216,-75.57376137,45.12827305,2014-03-30,6:01,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,Kars - Osgoode
5930,UPPER DWYER HILL RD btwn MARCH RD & OLD ALMONTE RD,336223.4138,5011837.812,-76.09970751,45.24579935,2014-04-10,8:30,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Carp - Hardwood Plains
5931,LAURIER AVE @ NICHOLAS ST,368373.596,5031798.252,-75.68762378,45.42322978,2014-04-11,10:38,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Sandy Hill
5932,CAMPEAU DR btwn COLCHESTER SQ/TERON RD & MARCH RD,352780.3102,5020472.265,-75.88796978,45.32256053,2014-04-03,21:45,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Beaverbrook
5933,JODI CRT btwn AMELIA PL & JOSHUA ST,381214.457,5032219.249,-75.52349328,45.42573281,2014-04-05,0:00,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,Chapel Hill South
5934,FALLOWFIELD RD @ WOLFGANG DR,363407.1644,5016943.456,-75.75284289,45.29000162,2014-01-27,18:48,01 - Clear,02 - Wet,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Greenbelt
5935,ORLEANS BLVD @ ST. JOSEPH BLVD,380632.2116,5036979.642,-75.53019905,45.46862652,2014-01-30,8:30,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Orleans Village - Chateauneuf
5936,EVERLASTING CRES btwn KERRIA WALK & SULTAN ST,385340.7767,5038742.388,-75.46970279,45.48395889,2014-03-30,10:30,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Orlans
5937,FROBISHER LANE W @ RIVERSIDE DR,370118.1015,5029602.162,-75.66562497,45.40330949,2014-03-31,15:22,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Industrial Park
5938,HUNT CLUB RD btwn DAZE ST & TURN LANE,371469.8739,5023959.065,-75.64912121,45.35240753,2014-03-31,15:29,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,South Keys - Heron Gate - Greenboro West
5939,GREENBANK RD @ JOCKVALE RD,364123.1096,5014331.361,-75.74402859,45.26643792,2014-04-03,13:14,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,New Barrhaven
5940,HUNT CLUB RD @ LORRY GREENBERG DR/SABLE RIDGE ,372822.3169,5024807.505,-75.63174579,45.3599116,2014-02-12,8:39,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Greenboro East
5941,MACKENZIE AVE @ RIDEAU ST,367869.2253,5032011.476,-75.69404094,45.42519395,2014-02-12,15:20,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Byward Market - Parliament Hill
5942,KING EDWARD AVE @ ST. ANDREW ST,368161.1739,5032969.531,-75.69018725,45.43378781,2014-01-24,18:57,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Lower Town
5943,INDUSTRIAL AVE @ RUSSELL RD,372466.2025,5030279.553,-75.63554068,45.40918132,2014-01-27,7:19,05 - Drifting Snow,05 - Packed snow,01 - Traffic signal,03 - At intersection,03 - Dawn,03 - P.D. only,07 - SMV other,Industrial Park
5944,BRANTHAVEN ST btwn ALLEGRO WAY & LAKERIDGE DR,384925.9623,5034761.566,-75.47565728,45.44819098,2014-03-31,19:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Avalon
5945,MACDONALD-CARTIER BR RAMP NB-1 btwn MACDONALD-CARTIER BR & MACDONALD-C,367548.3309,5033189.854,-75.69799108,45.43582546,2014-03-20,0:03,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Byward Market - Parliament Hill
5946,POWELL AVE btwn LYON ST S & BANK ST,368146.784,5029928.357,-75.69076216,45.40642565,2014-03-28,8:21,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,The Glebe
5947,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379862.1643,5036469.685,-75.54012349,45.4641215,2014-05-21,7:41,01 - Clear,01 - Dry,11 - Roundabout,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Chapel Hill
5948,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379862.1643,5036468.737,-75.54012364,45.46411298,2014-05-16,7:30,01 - Clear,01 - Dry,11 - Roundabout,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Chapel Hill
5949,HUNT CLUB RD btwn RIVERSIDE DR & LINDBERGH PRIV,368340.6243,5022118.771,-75.68929074,45.3361395,2014-03-14,6:47,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Hunt Club - Ottawa Airport
5950,BRIDGESTONE DR/STEEPLE CHASE DR @ STONEHAVEN D,355105.1582,5016985.395,-75.85867007,45.29102231,2014-03-09,15:23,01 - Clear,08 - Loose sand or gravel,03 - Yield sign,03 - At intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Bridlewood - Emerald Meadows
5951,HUNT CLUB RD @ DOWNPATRICK RD/MCCARTHY RD,370507.7344,5023400.762,-75.66147343,45.3474749,2014-04-04,7:39,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Hunt Club East - Western Community
5952,FALLOWFIELD RD btwn ASHDALE AVE & PRINCE OF WALES DR,367279.8048,5019087.797,-75.70320672,45.30896253,2014-04-09,8:52,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Greenbelt
5953,BRUYERE ST btwn SUSSEX DR & PARENT AVE,367609.8194,5032712.276,-75.69726618,45.43152285,2014-04-07,9:15,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,99 - Other,Lower Town
5954,CARLING AVE @ WYLIE AVE,359139.6543,5024077.758,-75.80646052,45.3545394,2014-03-30,18:06,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,05 - Dusk,03 - P.D. only,02 - Angle,Bayshore
5955,APPALOOSA DR btwn PALOMINO DR & PALOMINO DR,354396.8224,5017586.663,-75.86763981,45.29648299,2014-04-11,13:45,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Bridlewood - Emerald Meadows
5956,BASELINE RD @ WOODROFFE AVE,362551.112,5023771.453,-75.76295923,45.35151063,2014-04-06,8:13,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Iris
5957,MITCH OWENS RD btwn HALL RD & BLACKCREEK RD,386651.6884,5021337.789,-75.45582525,45.32721578,2014-04-05,20:30,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Greenbelt
5958,LYON ST @ FLORENCE ST,367543.1349,5030428.568,-75.69840919,45.41098077,2014-02-03,18:47,01 - Clear,02 - Wet,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Centretown
5959,BANK ST @ GILMOUR ST,367788.1265,5030776.467,-75.69523508,45.41408905,2014-04-01,0:38,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,99 - Other,Centretown
5960,RICHMOND RD btwn LOVITT RD & HIGHFIELD CRES,359679.7724,5023823.094,-75.79959575,45.35220587,2014-04-01,1:03,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Whitehaven - Queensway Terrace North
5961,ST. PATRICK ST/ST. ANDREW ST @ BEAUSOLEIL DR,368424.5759,5033069.342,-75.68680818,45.43466195,2014-03-31,15:39,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Lower Town
5962,MEADOWLANDS DR btwn TURN LANE & SULLIVAN AVE,363100.7654,5022754.191,-75.75606485,45.34231191,2014-03-31,17:36,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,05 - Turning movement,Crestview - Meadowlands
5963,CARLING AVE @ MERIVALE RD,364893.282,5027700.544,-75.73259229,45.38666715,2014-02-13,9:15,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Carlington
5964,WALL RD btwn MONIQUE AVE & TENTH LINE RD,384728.7152,5033123.578,-75.47844453,45.43347643,2014-01-27,7:51,03 - Snow,05 - Packed snow,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,01 - Approaching,Cumberland
5965,EAGLESON RD @ FERNBANK RD,354797.2075,5015586.477,-75.86273678,45.27845651,2014-04-01,7:44,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Glen Cairn - Kanata South Business Park
5966,CASTLEFRANK RD @ TERRY FOX DR,352995.4308,5016301.964,-75.88563135,45.28502048,2014-04-01,17:27,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Glen Cairn - Kanata South Business Park
5967,SHEFFIELD RD @ WALKLEY RD,375257.2612,5028785.487,-75.60010173,45.39546309,2014-03-28,14:07,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Industrial Park
5968,MERIVALE RD btwn BASIL MACDONALD WAY & VIEWMOUNT DR,365103.4436,5023152.28,-75.73046383,45.34572456,2014-04-01,18:15,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Crestview - Meadowlands
5969,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379861.2164,5036470.633,-75.54013547,45.46413014,2014-05-24,15:26,01 - Clear,01 - Dry,11 - Roundabout,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Chapel Hill
5970,ST. JOSEPH BLVD @ JEANNE D'ARC BLVD,379861.2164,5036471.581,-75.54013532,45.46413867,2014-06-04,16:30,01 - Clear,01 - Dry,11 - Roundabout,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Chapel Hill
5971,BRONSON AVE @ IMPERIAL AVE/PLYMOUTH ST,367318.6147,5029644.222,-75.70137678,45.40394355,2014-03-20,18:42,03 - Snow,02 - Wet,10 - No control,03 - At intersection,05 - Dusk,03 - P.D. only,05 - Turning movement,Centretown West
5972,RICHMOND RD @ HOLLY ACRES RD/NANAIMO DR,359058.1646,5022751.214,-75.80764604,45.34260945,2014-03-13,8:45,01 - Clear,06 - Ice,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Greenbelt
5973,PRINCE OF WALES DR @ WEST HUNT CLUB RD,367458.7103,5021892.264,-75.70057057,45.33418074,2014-04-03,17:45,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Industrial Park
5974,PRINCE OF WALES DR @ MEADOWLANDS DR/HOG'S BACK,367372.6768,5025696.492,-75.70118672,45.36841808,2014-04-08,9:15,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Carleton Heights - Rideauview
5975,8TH LINE RD @ PARKWAY RD,383166.0007,5016892.297,-75.50098782,45.28761589,2014-04-09,9:34,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Metcalfe
