Record,Location,X,Y,lon,lat,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,Neighborhood
7595,REGIONAL ROAD 174 EB btwn HWY417 IC113 RAMP65 & OR174 BLAIR IC112 RAMP51,374387.6988,5032513.988,-75.61068026,45.42909719,3/27/2015,15:52,03 - Snow,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Pineview
7596,WEST HUNT CLUB RD @ ROYDON PL/SUNDERLAND ST,365973.7076,5022169.972,-75.71948082,45.33681055,4/14/2015,16:07,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,05 - Turning movement,Industrial Park
7597,BANK ST @ WALKLEY RD,370338.8159,5025946.289,-75.66329132,45.37039458,4/13/2015,18:50,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Ledbury - Heron Gate - Ridgemont - Elmwood
7598,KENT ST btwn LAURIER AVE W & GLOUCESTER ST,367334.3409,5031135.63,-75.70098671,45.41736139,3/18/2015,13:30,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,Downtown
7599,COLONNADE RD @ MERIVALE RD,365363.695,5022544.014,-75.72721752,45.34022905,3/18/2015,16:50,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Tanglewood
7600,HAWTHORNE AVE @ MAIN ST,368970.4158,5030632.71,-75.68014988,45.41268815,3/12/2015,16:11,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Old Ottawa East
7601,BASELINE RD @ CENTREPOINTE DR E/HIGHGATE RD,362058.795,5023466.951,-75.7692771,45.34881111,1/27/2015,8:19,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Iris
7602,ELGIN ST btwn CATHERINE ST & ISABELLA ST,368604.1316,5030499.455,-75.68484635,45.41152266,3/21/2015,18:09,01 - Clear,05 - Packed snow,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,07 - SMV other,The Glebe
7603,KANATA RD @ LORD BYNG WAY/MARITIME WAY,351430.5964,5019329.864,-75.90529314,45.31237189,3/21/2015,21:53,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Kanata
7604,ALBERT ST btwn KENT ST & BANK ST,367250.6105,5031338.369,-75.70203075,45.41919305,3/31/2015,14:59,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
7605,ELGIN ST @ WELLINGTON ST W,367664.7038,5031877.095,-75.69667141,45.42400324,3/24/2015,19:54,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,04 - Sideswipe,Downtown
7606,BANK ST @ HUNT CLUB RD,371608.7365,5024096.024,-75.64733065,45.35362663,3/25/2015,8:08,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,South Keys - Heron Gate - Greenboro West
7607,RIDEAU ST @ WALLER ST,368283.4708,5032274.705,-75.68871392,45.42752492,2/13/2015,17:13,01 - Clear,03 - Loose snow,01 - Traffic signal,02 - Intersection related,05 - Dusk,03 - P.D. only,04 - Sideswipe,Byward Market - Parliament Hill
7608,BRONSON AVE @ SUNNYSIDE AVE/UNIVERSITY RD - CA,367923.674,5028092.029,-75.69384704,45.38992307,2/16/2015,18:15,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Carleto
7609,NAVAHO DR @ WOODROFFE AVE/TRANSITWAY N BASELIN,362703.9007,5023493.337,-75.76104201,45.34899556,4/17/2015,1:11,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,Crestview - Meadowlands
7610,MARCH RD btwn DUNROBIN RD & MURPHY CRT,347743.5677,5025724.352,-75.95175863,45.3701464,4/18/2015,7:17,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Carp - Hardwood Plains
7611,FLEWELLYN RD @ MUNSTER RD E,346144.5601,5006066.904,-75.97380923,45.19335699,4/10/2015,17:59,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Munster Hamlet - Richmond
7612,ST. LAURENT BLVD @ COVENTRY RD/OGILVIE RD,372304.7556,5031950.129,-75.63737414,45.42422799,4/10/2015,21:26,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,04 - Sideswipe,Overbrook
7613,TERRY FOX DR btwn LEGGET DR & HELMSDALE DR,350460.6477,5023707.667,-75.91725895,45.35182812,2/27/2015,9:12,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,South March
7614,ELGIN ST @ LAURIER AVE,367948.7099,5031547.166,-75.69308484,45.42100907,2/27/2015,8:10,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
7615,MONTREAL RD btwn PALACE ST & VANIER PKWY,370043.3122,5033049.327,-75.66612378,45.43433271,1/31/2015,16:32,01 - Clear,06 - Ice,10 - No control,04 - At/near private drive,05 - Dusk,03 - P.D. only,05 - Turning movement,Vanier South
7616,REGIONAL ROAD 174 btwn OR174 IC109 RAMP56 & OR174 IC109 RAMP86,376469.8269,5035034.298,-75.58370736,45.45156311,1/22/2015,14:00,01 - Clear,01 - Dry,10 - No control,07 - Overpass or bridge,01 - Daylight,03 - P.D. only,03 - Rear end,Greenbelt
7617,STONERIDGE RD btwn STRODE AVE & THOMAS A. DOLAN PKWY,346070.9451,5035534.683,-75.97228979,45.4585221,3/9/2015,9:21,01 - Clear,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Car
7618,ALBERT ST @ PRESTON ST,366158.6819,5030464.851,-75.71609042,45.41142999,3/3/2015,16:15,03 - Snow,05 - Packed snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Centretown West
7619,BANK ST @ LAURIER AVE,367480.7003,5031267.034,-75.69910012,45.41853062,2/3/2015,17:36,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Downtown
7620,CYRVILLE RD btwn LABRIE AVE & STAR TOP RD,373587.8138,5031618.319,-75.62102653,45.42111754,2/2/2015,13:30,03 - Snow,05 - Packed snow,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,05 - Turning movement,Pineview
7621,BRONSON AVE @ LISGAR ST,366895.7306,5030640.122,-75.70665281,45.41294202,3/27/2015,16:28,01 - Clear,02 - Wet,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Centretown West
7622,CARLING AVE @ HOLLAND AVE,365416.6987,5028039.029,-75.72586715,45.38966766,3/28/2015,20:00,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,05 - Turning movement,Civic Hospital - Experimental Farm - Central Park
7623,MAJESTIC DR @ WOODROFFE AVE,363527.6934,5021571.01,-75.75075801,45.33163013,4/14/2015,7:50,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Woodvale - Craig Henry - Manordale - Estates of Arlington Wo
7624,FALLOWFIELD RD @ SHEA RD,354014.6738,5011031.042,-75.87316152,45.23752066,4/14/2015,8:43,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Stittsville - Basswood
7625,DEERFOX DR btwn BEATRICE DR & SETTLER'S RIDGE WAY,365471.9658,5015704.44,-75.7266735,45.27867779,3/12/2015,12:52,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,99 - Other,New Barrhaven
7626,BESSERER ST @ WALLER ST,368314.9694,5032193.424,-75.68832191,45.42679072,3/11/2015,10:12,01 - Clear,02 - Wet,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Byward Market - Parliament Hill
7627,CUMBERLAND ST @ RIDEAU ST,368374.6257,5032330.225,-75.68754196,45.42801619,1/30/2015,11:10,01 - Clear,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Byward Market - Parliament Hill
7628,MCARTHUR AVE @ NORTH RIVER RD,369820.8786,5032647.269,-75.66901951,45.43073587,2/4/2015,8:45,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Vanier South
7629,BRONSON AVE @ COMMISSIONER ST/SLATER ST,366768.612,5030948.184,-75.70823801,45.41572514,3/23/2015,18:37,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Byward Market - Parliament Hill
7630,LAURIER AVE @ NICHOLAS ST,368372.9082,5031798.067,-75.68763259,45.42322817,3/24/2015,9:40,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Sandy Hill
7631,BRONSON AVE/BRONSON/HERON RAMP 35 @ HERON RD,368640.7831,5026698.265,-75.68487001,45.37731739,3/31/2015,16:12,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Riverside Park
7632,CLARENCE ST btwn DALHOUSIE ST & CUMBERLAND ST,368072.579,5032522.393,-75.69137692,45.42977264,4/2/2015,18:17,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,Byward Market
7633,LIVERY ST btwn ASTURCON ST & TAPADERO AVE,352754.711,5015330.486,-75.8887936,45.27629532,10/30/2015,2:27,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Glen Cairn - Kanata South Business Park
7634,BANK ST @ RIVERSIDE DR S,369305.681,5027894.071,-75.67622511,45.38801599,2/20/2015,18:52,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Alta Vista
7635,MONTREAL RD @ ST. LAURENT BLVD,371544.739,5033817.113,-75.64683202,45.44109919,4/18/2015,12:10,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Cummings
7636,EDGEWATER ST btwn TERRY FOX DR & HAZELDEAN RD,351867.0878,5017665.976,-75.89988461,45.29737069,4/11/2015,12:55,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,Katimavik - Hazeldean
7637,ABBEYDALE CIRC btwn Continuation of ABBEYDALE CIRC & Continuation of A,348409.5909,5023056.105,-75.94349162,45.34609576,4/12/2015,0:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,Morgan's Grant
7638,STRANDHERD DR btwn 215 W OF GREENBANK RD/BARRHAVEN MALL SC & GREENBANK,363906.5968,5014773.203,-75.74673485,45.27043185,2/26/2015,18:52,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,New Barrhaven
7639,TENTH LINE RD btwn 275 N OF DES EPINETTES AVE/FALLINGBROOK SC & DES EP,383585.8375,5037030.472,-75.49242342,45.46875692,2/26/2015,18:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,03 - Rear end,Orlans
7640,YORK ST WB btwn TO BE DETERMINED & CUMBERLAND ST,368203.8493,5032508.276,-75.68970127,45.42963373,1/19/2015,12:37,01 - Clear,02 - Wet,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,05 - Turning movement,Byward Market
7641,REGIONAL ROAD 174 btwn OR174 IC112 RAMP15 & TRANSIT,375574.5027,5033413.748,-75.59538564,45.43707362,1/15/2015,17:11,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,03 - Rear end,Greenbelt
7642,BRONSON AVE @ BRONSON AVE SB OFF RAMP 34,367748.2952,5028478.423,-75.69603729,45.39341552,3/8/2015,17:50,01 - Clear,01 - Dry,10 - No control,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Carleton University
7643,BANK ST @ RIVERSIDE DR N,369224.752,5027982.1,-75.67724702,45.38881549,3/3/2015,12:07,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Alta Vista
7644,HOLLAND AVE btwn INGLEWOOD PL & CARLING AVE,365411.0669,5028051.96,-75.72593748,45.3897845,3/3/2015,12:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Civic Hospital - Experimental Farm - Central Park
7645,KING EDWARD AVE btwn WILBROD ST & LAURIER AVE E,368683.4193,5032127.535,-75.6836224,45.42616432,1/30/2015,20:15,03 - Snow,04 - Slush,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,Sandy Hill
7646,PRINCE OF WALES DR @ MEADOWLANDS DR/HOG'S BACK,367370.955,5025692.995,-75.70120914,45.36838677,2/1/2015,16:00,01 - Clear,04 - Slush,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Carleton Heights - Rideauview
7647,BREWER RD @ BRONSON AVE,368109.0471,5027767.882,-75.69152146,45.38698976,4/2/2015,7:00,04 - Freezing Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Carleto
7648,ELGIN ST @ LISGAR ST,368075.6751,5031346.058,-75.69148846,45.4191881,4/2/2015,23:22,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Centretown
7649,BOWESVILLE RD/HIGH RD @ LEITRIM RD,371677.6229,5019286.99,-75.64710132,45.31034981,4/14/2015,6:41,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Gloucester
7650,REGIONAL ROAD 174 btwn TRANSIT & OR174 IC105 RAMP51,377139.2175,5035719.103,-75.57504965,45.45765556,4/13/2015,20:07,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Greenbelt
7651,DWYER HILL RD btwn RAMP & GOLF CLUB WAY,341431.0598,5006775.466,-76.03374359,45.19999369,3/17/2015,16:16,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Munster Hamlet - Richmond
7652,FAIRLEA CRES btwn HEATHERINGTON RD & GORE PRIV,372092.3871,5026642.485,-75.6408118,45.37649251,3/16/2015,17:30,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,99 - Other,Ledbury - Heron Gate - Ridgemont - Elmwood
7653,ST. JOSEPH BLVD @ TAYLOR CREEK DR,384032.7315,5039173.88,-75.48636333,45.48799074,3/11/2015,8:56,01 - Clear,02 - Wet,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Industrial Park
7654,LEITRIM RD btwn HIGH RD & ALBION RD,372667.4876,5019891.279,-75.63439612,45.31569206,3/11/2015,7:54,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Greenbelt
7655,RIDEAU RD btwn BANK ST & DONCASTER RD,377001.0176,5017868.087,-75.57942655,45.29705601,2/4/2015,10:23,03 - Snow,04 - Slush,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Greenbelt
7656,ELGIN ST @ WELLINGTON ST W,367662.7761,5031877.095,-75.69669604,45.42400342,2/5/2015,12:40,01 - Clear,05 - Packed snow,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Downtown
7657,BEAUSEJOUR DR btwn KAMOURASKA CIRC & ORLEANS BLVD,380950.8467,5035883.178,-75.52629454,45.45872676,3/24/2015,13:39,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Chapel Hill
7658,GEORGE ST @ DALHOUSIE ST,368158.2949,5032317.076,-75.69030799,45.42791751,3/24/2015,13:50,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Byward Market
7659,VANIER PKWY/CRICHTON ST @ BEECHWOOD AVE/ST. PA,369127.931,5033488.402,-75.6777647,45.43836814,4/1/2015,19:21,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,05 - Dusk,03 - P.D. only,05 - Turning movement,Vanier North
7660,BRONSON AVE @ POWELL AVE,367386.915,5029476.732,-75.70052564,45.40243042,4/2/2015,8:28,03 - Snow,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,05 - Turning movement,The Glebe
7661,DALMENY RD btwn RIVER RD & NIXON DR,375419.98,4997620.38,-75.60245227,45.11503207,4/9/2015,16:08,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Kars - Osgoode
7662,GREENBANK RD @ JOCKVALE RD,364119.7601,5014330.895,-75.74407132,45.26643401,2/21/2015,15:00,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,New Barrhaven
7663,HIGHWAY 417 btwn HWY417 IC127 RAMP25 & HWY417 IC126 RAMP51,363165.3914,5025825.704,-75.75487764,45.3699437,7/11/2015,0:38,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Braemar Park - Bel Air Heights - Copeland Park
7664,BANFF AVE @ WALKLEY RD,370503.7257,5026044.016,-75.66117321,45.37125846,4/11/2015,15:31,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Ledbury - Heron Gate - Ridgemont - Elmwood
7665,WOODROFFE AVE btwn GRENFELL CRES & 260 N OF FALLOWFIELD RD/TRANSITWAY ,364901.0561,5018373.777,-75.73362626,45.30274541,4/10/2015,7:50,02 - Rain,02 - Wet,10 - No control,05 - At railway crossing,01 - Daylight,03 - P.D. only,03 - Rear end,Greenbelt
7666,MARGUERITE AVE @ MCARTHUR AVE,370031.6733,5032672.03,-75.66632251,45.43093903,2/26/2015,15:50,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,02 - Angle,Vanier South
7667,SAVILLE ROW btwn WOODROFFE AVE & LOCKHART AVE,361812.4477,5026199.504,-75.77210544,45.37341849,2/26/2015,13:22,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Carlingwood - McKellar Park - Laurentien View
7668,BANK ST btwn CHESLEY ST & RIVERDALE AVE,369000.0698,5028198.775,-75.6800879,45.3907857,1/14/2015,14:59,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Old Ottawa South
7669,MONTREAL RD @ OGILVIE RD,375654.735,5034558.032,-75.59419552,45.44736107,1/14/2015,6:13,05 - Drifting Snow,05 - Packed snow,01 - Traffic signal,03 - At intersection,07 - Dark,03 - P.D. only,05 - Turning movement,Beacon Hill South - Cardinal Heights
7670,NICHOLAS ST SB btwn LAURIER AVE E & Continuation of NICHOLAS ST,368385.0624,5031783.941,-75.68747912,45.42309997,3/8/2015,11:26,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Sandy Hill
7671,BANKFIELD RD btwn HWY416 IC57 RAMP62 & KILREEN LANE,365540.1125,5008504.185,-75.72668458,45.21388391,3/8/2015,11:17,05 - Drifting Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Manotick
7672,"OLD MONTREAL RD btwn Continuation of OLD MONTREAL RD & GRAND-CH-NE, CO",385234.6288,5039713.941,-75.47090126,45.49271219,3/3/2015,9:34,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Cumberland - Estates
7673,WESTERN AVE @ WELLINGTON ST,364337.6948,5028968.075,-75.73953372,45.3981196,1/26/2015,9:00,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Island Park
7674,WELLINGTON ST @ LETT ST,366353.4469,5031110.601,-75.71352171,45.41722316,1/29/2015,11:15,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,LeBreton Flats
7675,STRANDHERD DR @ WOODROFFE AVE,366106.154,5015395.631,-75.71862901,45.27584413,4/3/2015,2:09,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,Chapman Mills - Rideau Crest - Davidson Heights
7676,HUNTMAR DR btwn PALLADIUM DR & MAPLE GROVE RD,350064.2315,5016937.55,-75.9229367,45.29093455,4/13/2015,19:03,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Stittsville
7677,EAGLESON RD @ 146 N OF ABBEYHILL DR/HAZELDEAN ,353774.2554,5018170.609,-75.8755194,45.30178113,4/13/2015,16:36,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Glen Cairn - Kanata South Business Park
7678,BASELINE RD btwn TURN LANE & MERIVALE RD,365031.5639,5025311.539,-75.73111793,45.36515943,3/16/2015,16:24,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Civic Hospital - Experimental Farm - Central Park
7679,PARKDALE AVE @ KENILWORTH ST,365443.7721,5028596.033,-75.72545297,45.39467712,3/16/2015,13:29,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Civic Hospital - Experimental Farm - Central Park
7680,GALETTA SIDE RD btwn JOHN SHAW RD & HOMESTEADERS RD,326717.2831,5034100.638,-76.21981466,45.44649318,3/9/2015,17:55,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Fitzro
7681,LINCOLN AVE btwn EDEN AVE & END,363337.5167,5028225.713,-75.75239583,45.39152429,3/4/2015,21:04,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,Westboro
7682,COLONNADE RD @ COLONNADE RD E,367231.3,5023194.564,-75.70330737,45.34591886,2/19/2015,7:20,01 - Clear,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,99 - Other,Industrial Park
