Record,Location,X,Y,lon,lat,Date,Time,Environment,Road_Surface,Traffic_Control,Collision_Location,Light,Collision_Classification,Impact_type,Neighborhood
8829,LEBRETON ST    N btwn ECCLES ST & WILLOW ST,366733.1915,5030201.175,-75.70878439,45.4090069,2016-09-10,0:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,Centretown West
8830,LEBRETON ST    S btwn DANIEL MCCANN ST & HENRY ST,367047.9687,5029475.348,-75.70485504,45.40244819,2016-01-13,6:30,01 - Clear,04 - Slush,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,06 - SMV unattended vehicle,The Glebe Annex
8831,LEBRETON ST @ RAYMOND ST,366959.7636,5029681.796,-75.70595562,45.40431359,2016-10-20,12:46,02 - Rain,02 - Wet,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Centretown West
8832,LEBRETON ST @ SOMERSET ST,366681.4744,5030318.908,-75.70943025,45.4100708,2016-12-11,18:57,03 - Snow,04 - Slush,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Centretown West
8833,LECKIE PRIV btwn CONVAIR PRIV & ALOUETTE PRIV,369650.9722,5021102.321,-75.67270703,45.32687383,2016-03-02,8:45,05 - Drifting Snow,03 - Loose snow,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,Greenbelt
8834,LECKIE PRIV btwn CONVAIR PRIV & ALOUETTE PRIV,369626.07,5021067.204,-75.67302927,45.32656016,2016-02-11,3:30,05 - Drifting Snow,05 - Packed snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Greenbelt
8835,LECLAIR CRES btwn PIMPRENELLE TER & PIMPRENELLE TER,382680.3993,5035929.432,-75.50417556,45.45895227,2016-04-23,17:23,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Queenswood Heights
8836,LEEDS AVE @ SHEFFIELD RD,374863.4055,5029551.219,-75.60502277,45.40239228,2016-02-17,18:13,03 - Snow,05 - Packed snow,03 - Yield sign,03 - At intersection,07 - Dark,03 - P.D. only,02 - Angle,Industrial Park
8837,LEEDS AVE @ SHEFFIELD RD,374866.0352,5029544.674,-75.60499011,45.40233312,2016-09-26,12:39,01 - Clear,01 - Dry,03 - Yield sign,03 - At intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Industrial Park
8838,LEEDS AVE @ SHEFFIELD RD,374863.413,5029551.226,-75.60502267,45.40239234,2016-04-10,12:00,01 - Clear,01 - Dry,03 - Yield sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Industrial Park
8839,LEEDS AVE btwn BLACKWELL ST & SHEFFIELD RD,374789.6331,5029520.915,-75.60596931,45.402127,2016-11-21,14:09,03 - Snow,03 - Loose snow,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,Industrial Park
8840,LEES AVE / GRAHAM AVE @ MAIN ST,369002.8291,5030560.346,-75.67974523,45.41203408,2016-04-06,17:41,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Old Ottawa East
8841,LEES AVE / GRAHAM AVE @ MAIN ST,369002.1144,5030560.176,-75.67975438,45.41203261,2016-06-05,1:30,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Old Ottawa East
8842,LEES AVE / GRAHAM AVE @ MAIN ST,369001.7965,5030560.343,-75.67975842,45.41203414,2016-11-22,16:46,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,05 - Dusk,03 - P.D. only,02 - Angle,Old Ottawa East
8843,LEES AVE / GRAHAM AVE @ MAIN ST,369000.8786,5030559.328,-75.67977028,45.41202509,2016-11-29,11:47,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Old Ottawa East
8844,LEES AVE @  TRANSITWAY/HWY 417 NICHOLAS IC118R,369366.156,5031280.739,-75.67500947,45.41848248,2016-06-16,15:20,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Sandy Hill
8845,LEES AVE @ KING EDWARD AVE/MANN AVE,369177.6632,5031336.281,-75.67741042,45.4189996,2016-04-02,3:31,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,02 - Non-fatal injury,04 - Sideswipe,Sandy Hill
8846,LEES AVE @ KING EDWARD AVE/MANN AVE,369178.8373,5031335.021,-75.67739558,45.41898815,2016-01-22,21:00,01 - Clear,05 - Packed snow,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Sandy Hill
8847,LEES AVE @ KING EDWARD AVE/MANN AVE,369177.416,5031334.941,-75.67741375,45.41898756,2016-05-15,13:05,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Sandy Hill
8848,LEES AVE @ KING EDWARD AVE/MANN AVE,369177.0877,5031335.705,-75.67741785,45.41899447,2016-02-09,8:17,03 - Snow,04 - Slush,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Sandy Hill
8849,LEES AVE @ KING EDWARD AVE/MANN AVE,369178.4437,5031334.952,-75.67740062,45.41898757,2016-01-11,14:35,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Sandy Hill
8850,LEES AVE @ KING EDWARD AVE/MANN AVE,369179.0169,5031334.547,-75.67739335,45.41898387,2016-09-25,13:34,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Sandy Hill
8851,LEES AVE @ KING EDWARD AVE/MANN AVE,369179.6462,5031335.728,-75.67738516,45.41899444,2016-07-26,9:30,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Sandy Hill
8852,LEES AVE @ KING EDWARD AVE/MANN AVE,369177.5468,5031336.051,-75.67741194,45.41899754,2016-11-09,10:29,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Sandy Hill
8853,LEES AVE @ KING EDWARD AVE/MANN AVE,369178.7989,5031334.329,-75.67739616,45.41898193,2016-12-12,15:16,03 - Snow,03 - Loose snow,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Sandy Hill
8854,LEES AVE @ KING EDWARD AVE/MANN AVE,369178.7989,5031334.983,-75.67739608,45.41898781,2016-12-17,16:35,03 - Snow,04 - Slush,01 - Traffic signal,02 - Intersection related,05 - Dusk,03 - P.D. only,03 - Rear end,Sandy Hill
8855,LEES AVE @ ROBINSON AVE W,369575.8295,5031234.787,-75.6723367,45.41804964,2016-12-18,2:41,03 - Snow,04 - Slush,02 - Stop sign,02 - Intersection related,07 - Dark,03 - P.D. only,03 - Rear end,Sandy Hill
8856,LEES AVE btwn CHESTNUT ST & HWY417 IC118 RAMP45,369439.0859,5030821.103,-75.674138,45.41434011,2016-02-11,10:50,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Old Ottawa East
8857,LEES AVE btwn CHESTNUT ST & HWY417 IC118 RAMP45,369398.5885,5030794.742,-75.67465882,45.41410667,2016-11-20,2:55,02 - Rain,02 - Wet,10 - No control,04 - At/near private drive,07 - Dark,03 - P.D. only,03 - Rear end,Old Ottawa East
8858,LEES AVE btwn HWY417 IC118 RAMP25 & ROBINSON AVE,369522.753,5031225.477,-75.67301603,45.41797079,2016-09-06,11:17,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Sandy Hill
8859,LEES AVE btwn HWY417 IC118 RAMP45 & TRANSIT,369591.3654,5030910.674,-75.67218083,45.41513196,2016-05-18,8:55,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Old Ottawa East
8860,LEES AVE btwn HWY417 IC118 RAMP45 & TRANSIT,369632.0875,5030937.057,-75.67165712,45.41536557,2016-03-16,0:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,00 - Unknown,03 - P.D. only,06 - SMV unattended vehicle,Old Ottawa East
8861,LEES AVE btwn HWY417 IC118 RAMP45 & TRANSIT,369635.8294,5030939.18,-75.67160903,45.41538432,2016-05-11,7:51,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,05 - Turning movement,Old Ottawa East
8862,LEES AVE btwn HWY417 IC118 RAMP45 & TRANSIT,369596.4956,5030914.742,-75.67211475,45.41516808,2016-11-28,10:42,04 - Freezing Rain,04 - Slush,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,Old Ottawa East
8863,LEES AVE btwn MAIN ST & ROSEMERE AVE,369045.4157,5030585.921,-75.67919787,45.41226028,2016-07-26,2:40,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,02 - Non-fatal injury,03 - Rear end,Old Ottawa East
8864,LEES AVE btwn MANN AVE & TURN LANE,369220.1618,5031326.109,-75.67686878,45.41890416,2016-07-15,19:14,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Sandy Hill
8865,LEES AVE btwn ROBINSON AVE & CHAPEL CRES,369664.8058,5031284.755,-75.67119336,45.41849099,2016-02-24,12:00,03 - Snow,03 - Loose snow,10 - No control,07 - Overpass or bridge,01 - Daylight,03 - P.D. only,07 - SMV other,Sandy Hill
8866,LEES AVE btwn ROSEMERE AVE & CONCORD ST S,369199.3796,5030672.645,-75.67721969,45.41302644,2016-04-27,5:22,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,Old Ottawa East
8867,LEES AVE btwn TRANSIT & CHAPEL CRES (1),369826.8772,5031111.254,-75.66914562,45.41691485,2016-01-18,1:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Old Ottawa East
8868,LEES AVE btwn TRANSIT & CHAPEL CRES (1),369815.0954,5031221.581,-75.66928158,45.41790863,2016-04-06,21:57,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,01 - Approaching,Sandy Hill
8869,LEES AVE btwn TRANSIT & CHAPEL CRES (2),369719.8562,5030989.043,-75.67052899,45.41582518,2016-03-20,16:09,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,03 - P.D. only,02 - Angle,Old Ottawa East
8870,LEES AVE btwn TRANSIT & CHAPEL CRES (2),369716.5452,5030987.834,-75.67057145,45.41581461,2016-06-15,20:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Old Ottawa East
8871,LEGGET DR @ 386 W OF SCHNEIDER RD/MITEL ACCESS,351153.6007,5022465.85,-75.90853204,45.34060855,2016-04-06,11:41,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,South March
8872,LEGGET DR @ HERZBERG RD,351866.0428,5022707.712,-75.89941882,45.34273743,2016-07-04,8:13,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,03 - P.D. only,05 - Turning movement,Kanata Lakes - Marchwood Lakeside - Morgan's Grant - Kanata
8873,LEGGET DR @ TERRY FOX DR,350175.4459,5023445.275,-75.92092271,45.34948558,2016-04-05,16:14,01 - Clear,01 - Dry,02 - Stop sign,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,South March
8874,LEGGET DR @ TERRY FOX DR,350177.2942,5023445.17,-75.92089913,45.34948451,2016-06-13,12:31,01 - Clear,01 - Dry,02 - Stop sign,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,South March
8875,LEGGET DR btwn 386 W OF SCHNEIDER RD/MITEL ACCESS & SCHNEIDER RD,351360.5915,5022408.489,-75.90589639,45.34007869,2016-10-24,17:07,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,South March
8876,LEGGET DR btwn TERRY FOX DR & SOLANDT RD,350315.7482,5023203.085,-75.91915457,45.34729721,2016-12-23,9:35,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,02 - Angle,South March
8877,LEGGET DR btwn TERRY FOX DR & SOLANDT RD,350287.9111,5023231.176,-75.91950721,45.34755178,2016-09-20,14:39,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,06 - SMV unattended vehicle,South March
8878,LEIKIN DR btwn BECKSTEAD RD & BILL LEATHEM DR,367088.8214,5017885.645,-75.70579312,45.29816267,2016-08-19,8:45,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,05 - Turning movement,Greenbelt
8879,LEITRIM RD @ ALBION RD,373497.6274,5020417.838,-75.62373646,45.32034914,2016-05-19,16:40,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Greenbelt
8880,LEITRIM RD @ ALBION RD,373496.2706,5020417.875,-75.62375376,45.3203496,2016-01-07,7:16,01 - Clear,02 - Wet,01 - Traffic signal,02 - Intersection related,03 - Dawn,03 - P.D. only,03 - Rear end,Greenbelt
8881,LEITRIM RD @ ALBION RD,373498.1206,5020420.6,-75.62372978,45.32037394,2016-09-06,18:08,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Greenbelt
8882,LEITRIM RD @ ALBION RD,373496.7569,5020418.019,-75.62374753,45.32035085,2016-12-13,16:18,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,05 - Dusk,03 - P.D. only,03 - Rear end,Greenbelt
8883,LEITRIM RD @ LIMEBANK RD S,369356.3928,5017876.338,-75.67688485,45.29787424,2016-05-20,8:25,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Gloucester
8884,LEITRIM RD @ LIMEBANK RD S,369355.9522,5017879.708,-75.67689003,45.2979046,2016-05-17,16:19,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,07 - SMV other,Gloucester
8885,LEITRIM RD @ LIMEBANK RD S,369345.8844,5017871.524,-75.67701945,45.29783189,2016-12-22,8:48,03 - Snow,04 - Slush,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,02 - Angle,Gloucester
8886,LEITRIM RD @ LIMEBANK RD S,369355.9359,5017877.685,-75.6768905,45.2978864,2016-10-20,11:45,02 - Rain,02 - Wet,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Gloucester
8887,LEITRIM RD @ LIMEBANK RD S,369355.9173,5017878.151,-75.67689067,45.29789059,2016-08-20,2:40,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,07 - Dark,03 - P.D. only,07 - SMV other,Gloucester
8888,LEITRIM RD @ LIMEBANK RD S,369355.3482,5017877.465,-75.67689802,45.29788447,2016-04-28,13:22,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Gloucester
8889,LEITRIM RD @ LIMEBANK RD S,369352.0424,5017879.642,-75.67693988,45.29790437,2016-04-25,9:10,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,03 - Rear end,Gloucester
8890,LEITRIM RD @ LIMEBANK RD S,369355.5845,5017878.931,-75.67689481,45.29789764,2016-10-31,11:53,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,07 - SMV other,Gloucester
8891,LEITRIM RD @ LIMEBANK RD S,369356.0444,5017871.524,-75.67688992,45.29783095,2016-12-18,12:06,04 - Freezing Rain,04 - Slush,01 - Traffic signal,03 - At intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Gloucester
8892,LEITRIM RD @ LIMEBANK RD S,369354.6187,5017876.807,-75.6769074,45.29787862,2016-11-30,14:40,01 - Clear,01 - Dry,01 - Traffic signal,02 - Intersection related,01 - Daylight,03 - P.D. only,04 - Sideswipe,Gloucester
8893,LEITRIM RD @ RIVER RD,368016.1564,5017177.458,-75.69406067,45.29170767,2016-12-29,23:47,03 - Snow,02 - Wet,02 - Stop sign,03 - At intersection,07 - Dark,03 - P.D. only,03 - Rear end,Gloucester
8894,LEITRIM RD btwn 810 W OF HAWTHORNE & BANK ST,375500.4822,5021700.774,-75.59800925,45.33169363,2016-04-25,17:00,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,04 - Sideswipe,Greenbelt
8895,LEITRIM RD btwn FENTON RD & BANK ST,374531.9454,5021073.149,-75.61045266,45.32614341,2016-05-19,16:35,02 - Rain,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,04 - Sideswipe,Greenbelt
8896,LEITRIM RD btwn FENTON RD & BANK ST,374219.812,5020905.988,-75.6144574,45.3246703,2016-11-11,16:05,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Greenbelt
8897,LEITRIM RD btwn FENTON RD & BANK ST,374955.7923,5021324.232,-75.60501087,45.32836032,2016-07-26,5:45,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,03 - Dawn,02 - Non-fatal injury,04 - Sideswipe,Greenbelt
8898,LEITRIM RD btwn FENTON RD & BANK ST,375132.8929,5021429.264,-75.60273692,45.32928763,2016-02-15,12:15,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Greenbelt
8899,LEITRIM RD btwn FENTON RD & BANK ST,375327.4512,5021579.318,-75.6002338,45.33061823,2016-04-25,15:37,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Greenbelt
8900,LEITRIM RD btwn FENTON RD & BANK ST,374042.7684,5020783.164,-75.61673273,45.32358266,2016-10-05,16:25,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,05 - Dusk,03 - P.D. only,03 - Rear end,Greenbelt
8901,LEITRIM RD btwn FENTON RD & BANK ST,375137.4643,5021431.091,-75.60267835,45.32930361,2016-11-21,17:42,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,01 - Approaching,Greenbelt
8902,LEITRIM RD btwn HALL RD & END,384079.4699,5027021.622,-75.48772224,45.37864997,2016-11-02,1:57,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Greenbelt
8903,LEITRIM RD btwn HAWTHORNE RD & RAMSAYVILLE RD,377174.8515,5022784.985,-75.57649198,45.34127816,2016-12-09,7:30,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,03 - Dawn,03 - P.D. only,07 - SMV other,Greenbelt
8904,LEITRIM RD btwn HIGH RD & ALBION RD,373338.5789,5020297.108,-75.62578165,45.31927839,2016-11-18,10:00,01 - Clear,01 - Dry,10 - No control,04 - At/near private drive,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Greenbelt
8905,LEITRIM RD btwn HIGH RD & ALBION RD,373402.0273,5020346.78,-75.62496557,45.31971913,2016-02-18,8:12,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,02 - Angle,Greenbelt
8906,LEITRIM RD btwn HIGH RD & ALBION RD,371691.8234,5019301.9,-75.64691823,45.31048261,2016-03-15,1:12,01 - Clear,02 - Wet,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Gloucester
8907,LEITRIM RD btwn HIGH RD & ALBION RD,373252.4343,5020245.775,-75.6268874,45.31882492,2016-08-09,21:54,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Greenbelt
8908,LEITRIM RD btwn HIGH RD & ALBION RD,371833.458,5019412.829,-75.64509714,45.31146722,2016-01-20,8:40,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Greenbelt
8909,LEITRIM RD btwn HIGH RD & ALBION RD,371711.3943,5019320.183,-75.6466662,45.31064526,2016-09-14,2:04,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,07 - SMV other,Greenbelt
8910,LEITRIM RD btwn LIMEBANK RD & HIGH RD,369398.7806,5017904.381,-75.67634079,45.29812267,2016-09-16,7:43,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Gloucester
8911,LEITRIM RD btwn LIMEBANK RD & HIGH RD,371374.9311,5019106.788,-75.65098537,45.30875716,2016-12-15,6:55,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,03 - Dawn,02 - Non-fatal injury,01 - Approaching,Greenbelt
8912,LEITRIM RD btwn LIMEBANK RD & HIGH RD,370822.0173,5018759.647,-75.65808203,45.30568586,2016-06-18,17:33,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Gloucester
8913,LEITRIM RD btwn LIMEBANK RD & HIGH RD,371256.2232,5019037.975,-75.65250829,45.30814924,2016-11-20,15:29,03 - Snow,03 - Loose snow,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Greenbelt
8914,LEITRIM RD btwn LIMEBANK RD & HIGH RD,369785.1346,5018135.688,-75.67138483,45.30016829,2016-04-13,19:04,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Gloucester
8915,LEITRIM RD btwn LIMEBANK RD & HIGH RD,371546.3669,5019211.281,-75.64878526,45.30968109,2016-10-07,16:27,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,03 - Rear end,Greenbelt
8916,LEITRIM RD btwn RAMSAYVILLE RD & ANDERSON RD,378918.9814,5023995.476,-75.55405838,45.3519874,2016-04-12,21:36,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,07 - Dark,03 - P.D. only,03 - Rear end,Greenbelt
8917,LEITRIM RD btwn RIVER RD & LIMEBANK RD,368042.0962,5017184.923,-75.69372904,45.29177251,2016-01-20,8:00,01 - Clear,06 - Ice,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Gloucester
8918,LEITRIM RD btwn RIVER RD & LIMEBANK RD,368047.8042,5017186.679,-75.69365606,45.2917878,2016-09-07,11:45,01 - Clear,01 - Dry,10 - No control,01 - Non intersection,01 - Daylight,03 - P.D. only,07 - SMV other,Gloucester
8919,LEMIEUX ST @ ST. LAURENT BLVD,372392.8224,5031743.662,-75.63627722,45.4223618,2016-02-14,14:31,01 - Clear,01 - Dry,01 - Traffic signal,03 - At intersection,01 - Daylight,02 - Non-fatal injury,03 - Rear end,Overbrook
